Created by Downsizer
////////////////////////////////////////////////////////////
// Station metadata (listed in the same order as the data):
// ID Name
// 1 - Estero Catemu en Santa Rosa
// 2 - Estero Pocuro en El Sifon
// 3 - Rio Aconcagua en Chacabuquito
// 4 - Rio Aconcagua en Puente Colmo
// 5 - Rio Aconcagua en Rio Blanco
// 6 - Rio Aconcagua en Romeral
// 7 - Rio Aconcagua en San Felipe
// 8 - Rio Blanco en Rio Blanco
// 9 - Rio Colorado en Rio Colorado
// 10 - Rio Putaendo en Resguardo Los Patos
////////////////////////////////////////////////////////////
// Unit: temperature = "fahrenheit " precipitation = in per "day " runoff = ft3 per "sec " elevation = meters
////////////////////////////////////////////////////////////
tmax 0

tmin 0

precip 0

runoff 10

########################################
1990 5 27 0 0 0 56.9 -999 241.7 151.3 151.3 151.3 95.4 39.9 4.2 -999
1990 5 28 0 0 0 55.8 -999 258 226.5 226.5 226.5 74.9 37.8 4.2 -999
1990 5 29 0 0 0 55.1 -999 263.3 193.7 193.7 193.7 98.6 36.8 3.9 -999
1990 5 30 0 0 0 55.8 -999 261.5 168.9 168.9 168.9 89.8 36 3.5 -999
1990 5 31 0 0 0 55.8 -999 252.7 179.2 179.2 179.2 99 29.3 3.5 -999
1990 6 1 0 0 0 56.5 -999 271.1 174.2 174.2 174.2 92.6 33.2 3.9 -999
1990 6 2 0 0 0 55.1 -999 266.5 179.5 179.5 179.5 87.6 33.2 3.9 -999
1990 6 3 0 0 0 53 -999 215.6 129.3 129.3 129.3 95.4 36.4 3.9 -999
1990 6 4 0 0 0 54.8 -999 319.5 254.8 254.8 254.8 85.9 40.3 3.9 -999
1990 6 5 0 0 0 54.8 -999 273.5 184.8 184.8 184.8 104.6 31.1 4.6 -999
1990 6 6 0 0 0 51.6 -999 278.8 187.3 187.3 187.3 77.8 37.8 4.2 -999
1990 6 7 0 0 0 50.9 -999 269.3 179.5 179.5 179.5 86.6 39.2 3.9 -999
1990 6 8 0 0 0 49.1 -999 261.9 184.8 184.8 184.8 87.3 37.5 3.5 -999
1990 6 9 0 0 0 51.2 -999 260.8 181.7 181.7 181.7 87.6 38.2 3.5 -999
1990 6 10 0 0 0 52.7 -999 205.3 114.9 114.9 114.9 97.5 38.2 3.5 -999
1990 6 11 0 0 0 52.3 -999 283.8 237.8 237.8 237.8 68.2 40.6 3.9 -999
1990 6 12 0 0 0 52 -999 250.2 184.8 184.8 184.8 94.4 39.9 3.9 -999
1990 6 13 0 0 0 51.2 -999 255.9 180.6 180.6 180.6 68.9 37.8 3.9 -999
1990 6 14 0 0 0 49.5 -999 224.4 128.6 128.6 128.6 84.8 37.8 3.5 -999
1990 6 15 0 0 0 49.1 -999 266.1 222.3 222.3 222.3 60.4 37.5 3.9 -999
1990 6 16 0 0 0 49.8 -999 258.7 183.4 183.4 183.4 74.6 38.2 3.5 -999
1990 6 17 0 0 0 51.2 -999 216.6 117.3 117.3 117.3 74.6 36.8 3.9 -999
1990 6 18 0 0 0 49.5 -999 272.1 244.6 244.6 244.6 61.5 34.3 3.9 -999
1990 6 19 0 0 0 48.4 -999 256.9 174.9 174.9 174.9 71.4 31.1 3.9 -999
1990 6 20 0 0 0 49.8 -999 246 174.6 174.6 174.6 61.5 29.7 2.8 -999
1990 6 21 0 0 0 49.1 -999 243.1 179.5 179.5 179.5 51.2 28.6 2.1 -999
1990 6 22 0 0 0 49.8 -999 259 192.3 192.3 192.3 53.4 38.9 2.1 -999
1990 6 23 0 0 0 49.8 -999 240 185.5 185.5 185.5 53.4 40.3 2.5 -999
1990 6 24 0 0 0 51.2 -999 215.2 120.5 120.5 120.5 59.7 37.5 2.1 -999
1990 6 25 0 0 0 50.2 6.7 250.9 242.4 242.4 242.4 62.6 36.4 2.5 -999
1990 6 26 0 0 0 50.5 6.7 267.2 197.2 197.2 197.2 68.6 39.6 2.8 -999
1990 6 27 0 0 0 49.8 6 277.1 187.3 187.3 187.3 56.5 37.1 3.2 -999
1990 6 28 0 0 0 49.1 5.7 240.3 200 200 200 58 33.9 3.5 -999
1990 6 29 0 0 0 49.8 4.9 198.3 133.2 133.2 133.2 53 33.6 3.2 -999
1990 6 30 0 0 0 50.5 6 230.8 178.1 178.1 178.1 43.5 31.5 3.2 -999
1990 7 1 0 0 0 50.9 6 224.4 168.2 168.2 168.2 58 31.1 3.5 -999
1990 7 2 0 0 0 51.6 5.7 268.2 229 229 229 55.5 31.1 3.2 -999
1990 7 3 0 0 0 52 5.7 247 188.4 188.4 188.4 73.2 30.7 2.8 -999
1990 7 4 0 0 0 51.2 5.3 234.7 185.2 185.2 185.2 72.8 26.5 2.5 -999
1990 7 5 0 0 0 51.2 5.3 240 180.6 180.6 180.6 65 28.3 2.8 -999
1990 7 6 0 0 0 51.6 5.7 242.4 174.6 174.6 174.6 54.4 29 2.5 -999
1990 7 7 0 0 0 54.8 7.1 248.1 184.8 184.8 184.8 65 33.9 3.2 -999
1990 7 8 0 0 0 55.1 8.8 226.2 135.4 135.4 135.4 141.4 39.9 4.2 -999
1990 7 9 0 0 0 52.3 7.8 290.5 236.4 236.4 236.4 108.1 33.6 3.9 -999
1990 7 10 0 0 0 49.5 7.1 273.2 196.1 196.1 196.1 121.6 39.2 3.9 -999
